"District","Year","Interaction","PP_pos","PP_neg"
"Varanasi",2011,0.0710215823398462,0.730480095995186,0.269519904004814
"Agra",2012,0.049802156340694,0.697834305576535,0.302165694423465
"Aligarh",2012,0.182876541741454,0.972526583035284,0.0274734169647158
"Allahabad",2012,-0.0331709802928437,0.372171794434484,0.627828205565516
"Ambedkar Nagar",2012,-0.0965229670912252,0.236332670407826,0.763667329592174
"Auraiya",2012,-0.109822605021706,0.190526212435677,0.809473787564323
"Azamgarh",2012,-0.0864826767492684,0.236689911648403,0.763310088351597
"Baghpat",2012,0.049487610975813,0.646311470782824,0.353688529217176
"Bahraich",2012,0.042247275641451,0.640945050238922,0.359054949761078
"Ballia",2012,0.115553339996743,0.820291185810905,0.179708814189095
"Balrampur",2012,-0.0818071131712044,0.279208171070371,0.720791828929629
"Banda",2012,0.128477383270003,0.857215162394147,0.142784837605853
"Barabanki",2012,0.000483454640174353,0.500752562155284,0.499247437844716
"Bareilly",2012,0.0297211064241442,0.611176188758045,0.388823811241955
"Basti",2012,0.072383462863802,0.710208567994738,0.289791432005262
"Bijnor",2012,-0.141974331016615,0.125376118487151,0.874623881512849
"Budaun",2012,-0.00735603091601941,0.472418607136099,0.527581392863901
"Bulandshahr",2012,0.0098091617103313,0.534747092855157,0.465252907144843
"Chandauli",2012,-0.0375872139418253,0.387313752904245,0.612686247095755
"Chitrakoot",2012,0.146877865966581,0.865724644167206,0.134275355832794
"Deoria",2012,0.0275108168022108,0.588477126731474,0.411522873268526
"Etah",2012,0.0203414272460968,0.569216173129256,0.430783826870744
"Etawah",2012,-0.0652194926972126,0.294073788905958,0.705926211094042
"Faizabad",2012,0.158032864196116,0.895413318545706,0.104586681454294
"Farrukhabad",2012,0.0588897772970329,0.688566161985754,0.311433838014246
"Fatehpur",2012,0.045199860905825,0.652971620578758,0.347028379421242
"Firozabad",2012,-0.0272822506388436,0.399548833218386,0.600451166781614
"Gautam Buddha Nagar",2012,-0.0914935917182701,0.23543957947434,0.76456042052566
"Ghaziabad",2012,0.056330898396657,0.701061067823292,0.298938932176707
"Ghazipur",2012,0.0739305377348478,0.728530415480477,0.271469584519522
"Gonda",2012,0.0510453242722849,0.667808458033755,0.332191541966245
"Gorakhpur",2012,0.19968685350923,0.962749930968015,0.0372500690319853
"Hamirpur",2012,0.0130978410400014,0.538859879215371,0.461140120784629
"Hardoi",2012,0.0700599829180193,0.735016850694621,0.264983149305379
"Hathras",2012,-0.104337129144351,0.203067867495408,0.796932132504592
"Jalaun",2012,0.102053614363662,0.808705121202505,0.191294878797495
"Jaunpur",2012,0.0835244973232007,0.775538916985977,0.224461083014023
"Jhansi",2012,0.0873253814141308,0.764296378527449,0.235703621472551
"Jyotiba Phule Nagar",2012,0.034658075296052,0.603963294291954,0.396036705708046
"Kannauj",2012,0.0318042597602998,0.600909441309728,0.399090558690272
"Kanpur Dehat",2012,-0.0739931217457513,0.266584259592201,0.733415740407799
"Kanpur Nagar",2012,-0.112098588537272,0.139564903243351,0.860435096756649
"Kaushambi",2012,-0.0499664671953962,0.345207774045487,0.654792225954513
"Kheri",2012,-0.0974091956841935,0.178626117168126,0.821373882831874
"Kushinagar",2012,0.0512344498085939,0.660158728454693,0.339841271545307
"Lalitpur",2012,-0.0575084600770937,0.338920757554531,0.661079242445469
"Lucknow",2012,-0.260407282502548,0.00980668184199474,0.990193318158005
"Mahoba",2012,0.108159952114662,0.791601805558409,0.208398194441591
"Mahrajganj",2012,0.0627535754652288,0.683517661247333,0.316482338752667
"Mainpuri",2012,-0.00521771639223681,0.480932604095668,0.519067395904332
"Mathura",2012,0.0230747501323355,0.576546739903348,0.423453260096652
"Mau",2012,-0.0324959615729623,0.404473414578013,0.595526585421987
"Meerut",2012,0.0110174380630277,0.537404998975484,0.462595001024516
"Mirzapur",2012,0.00744206012983348,0.522895537695116,0.477104462304884
"Moradabad",2012,0.102924318972967,0.827663282318013,0.172336717681987
"Muzaffarnagar",2012,-0.0860332839219286,0.233984659725593,0.766015340274407
"Pilibhit",2012,-0.0775836367632727,0.260651841817247,0.739348158182753
"Pratapgarh",2012,-0.0943231353245929,0.218108910392223,0.781891089607777
"Rae Bareli",2012,-0.0674100229013418,0.291371563728182,0.708628436271818
"Rampur",2012,-0.128497864952144,0.16166820486181,0.83833179513819
"Saharanpur",2012,0.0104674462752201,0.533084988373631,0.466915011626369
"Sant Kabir Nagar",2012,0.0654290414254111,0.679743973306601,0.320256026693399
"Sant Ravidas Nagar Bhadohi",2012,-0.0922066000109446,0.250252983327303,0.749747016672697
"Shahjahanpur",2012,-0.00115997169117858,0.494778636473789,0.505221363526211
"Shrawasti",2012,0.164578186036291,0.883696464077677,0.116303535922323
"Siddharthnagar",2012,-0.111583074654791,0.203982919934551,0.796017080065449
"Sitapur",2012,-0.230575664296563,0.0146984811008078,0.985301518899192
"Sonbhadra",2012,0.0596927648469086,0.671696849353391,0.328303150646609
"Sultanpur",2012,-0.118535978656071,0.176612277201803,0.823387722798197
"Unnao",2012,-0.010620832509415,0.461104861841808,0.538895138158192
"Varanasi",2012,0.00765150404495565,0.525212666068621,0.474787333931379
"Agra",2013,0.101436835405009,0.859746290515403,0.140253709484598
"Aligarh",2013,0.159329386189184,0.953183058880134,0.0468169411198657
"Allahabad",2013,-0.0252732243070373,0.400793942191652,0.599206057808348
"Ambedkar Nagar",2013,0.0348873825024283,0.603091011870146,0.396908988129854
"Auraiya",2013,0.026135616932901,0.583583039332141,0.416416960667859
"Azamgarh",2013,0.0482288716719019,0.658359231506829,0.341640768493171
"Baghpat",2013,-0.076040960999201,0.282351340379224,0.717648659620776
"Bahraich",2013,0.0725053099933182,0.735366049459907,0.264633950540092
"Ballia",2013,0.0438505361420829,0.634788261939988,0.365211738060012
"Balrampur",2013,-0.04898431917144,0.3620220779282,0.6379779220718
"Banda",2013,0.0628087536357209,0.697708437022058,0.302291562977942
"Barabanki",2013,-0.0800953672025997,0.252288284981305,0.747711715018695
"Bareilly",2013,-0.0187132341678541,0.428306906728698,0.571693093271302
"Basti",2013,-0.103273481298096,0.217098273321127,0.782901726678873
"Bijnor",2013,0.0178966111511329,0.558433777923757,0.441566222076243
"Budaun",2013,0.0934932011474114,0.808583175454985,0.191416824545015
"Bulandshahr",2013,0.0351591365164888,0.626199460521201,0.373800539478799
"Chandauli",2013,-0.0118461935723108,0.463231290082435,0.536768709917565
"Chitrakoot",2013,0.0001190765621909,0.499453276759881,0.500546723240119
"Deoria",2013,0.125599377080261,0.85303203833731,0.14696796166269
"Etah",2013,-0.040660611751167,0.363329327504364,0.636670672495636
"Etawah",2013,-0.0235115446535394,0.421117032492526,0.578882967507474
"Faizabad",2013,0.102268510495868,0.79083750809161,0.20916249190839
"Farrukhabad",2013,0.045269465509025,0.64756212758753,0.35243787241247
"Fatehpur",2013,0.00813202085984294,0.527425387667197,0.472574612332803
"Firozabad",2013,0.114529010003328,0.863669255199182,0.136330744800818
"Gautam Buddha Nagar",2013,0.102971140214584,0.797971618882165,0.202028381117835
"Ghaziabad",2013,0.100722005366104,0.832034532942237,0.167965467057763
"Ghazipur",2013,-0.00754915305278637,0.474462305205158,0.525537694794842
"Gonda",2013,-0.0279731637936738,0.405329369011159,0.594670630988841
"Gorakhpur",2013,0.0193929540761663,0.56602804746344,0.433971952536559
"Hamirpur",2013,-0.0266340354693471,0.418989533232762,0.581010466767238
"Hardoi",2013,-0.235166050136849,0.022320412599044,0.977679587400956
"Hathras",2013,-0.0705022899516299,0.285181379449846,0.714818620550154
"Jalaun",2013,-0.150209380558249,0.106936469829073,0.893063530170927
"Jaunpur",2013,0.163470703464058,0.935348724603237,0.0646512753967631
"Jhansi",2013,-0.0507122383453944,0.339220740618419,0.660779259381581
"Jyotiba Phule Nagar",2013,-0.0251356587522361,0.423006121057351,0.576993878942649
"Kannauj",2013,0.00544971701304131,0.516769790272983,0.483230209727017
"Kanpur Dehat",2013,-0.0346850802874025,0.383231980957372,0.616768019042628
"Kanpur Nagar",2013,-0.12796142541003,0.107792814491773,0.892207185508227
"Kaushambi",2013,-0.0304442544879831,0.403083844340228,0.596916155659772
"Kheri",2013,-0.0571120921464119,0.291359003868298,0.708640996131702
"Kushinagar",2013,0.0538528067301632,0.668683885716924,0.331316114283076
"Lalitpur",2013,0.0115616942831517,0.532531359957638,0.467468640042362
"Lucknow",2013,0.0186652346700747,0.569929517005753,0.430070482994247
"Mahoba",2013,0.0338202197641738,0.599181763924675,0.400818236075325
"Mahrajganj",2013,0.101900677821721,0.783311091972285,0.216688908027715
"Mainpuri",2013,-0.031932555489024,0.38900741856783,0.61099258143217
"Mathura",2013,-0.0174237162069498,0.440705217734618,0.559294782265382
"Mau",2013,-0.0393149176235832,0.384853556114398,0.615146443885602
"Meerut",2013,0.0335144231134188,0.615168883432725,0.384831116567275
"Mirzapur",2013,-0.07842786079355,0.266097512601244,0.733902487398756
"Moradabad",2013,0.104870640419245,0.834011237373581,0.165988762626419
"Muzaffarnagar",2013,0.0042595209990149,0.513768711798886,0.486231288201114
"Pilibhit",2013,0.0428112289535694,0.640468864099978,0.359531135900022
"Pratapgarh",2013,-0.024286865517676,0.418633988157098,0.581366011842902
"Rae Bareli",2013,-0.0787827910775377,0.259897130605069,0.740102869394931
"Rampur",2013,-0.0262677588544851,0.417918248650527,0.582081751349473
"Saharanpur",2013,0.0953284491228833,0.784486011998417,0.215513988001583
"Sant Kabir Nagar",2013,-0.0749850158374855,0.296218114321005,0.703781885678995
"Sant Ravidas Nagar Bhadohi",2013,0.0105255306589633,0.530103262269463,0.469896737730537
"Shahjahanpur",2013,-0.103340056316924,0.172283154837631,0.827716845162369
"Shrawasti",2013,0.163292075204607,0.881952141910076,0.118047858089924
"Siddharthnagar",2013,-0.119090088164563,0.18802950973771,0.81197049026229
"Sitapur",2013,-0.0757712205448146,0.227499771191483,0.772500228808517
"Sonbhadra",2013,-0.0186225471629032,0.443973645861287,0.556026354138713
"Sultanpur",2013,-0.128324113729552,0.156816869461635,0.843183130538365
"Unnao",2013,-0.0245118075552221,0.411721360947225,0.588278639052775
"Varanasi",2013,0.00627700319799028,0.520630577771638,0.479369422228362
"Agra",2014,-0.0295638337217563,0.377181603567926,0.622818396432074
"Aligarh",2014,0.117466048070535,0.893343462641486,0.106656537358513
"Allahabad",2014,-0.191210093989212,0.0323249363428685,0.967675063657132
"Ambedkar Nagar",2014,-0.0860289030436172,0.258582535232257,0.741417464767743
"Auraiya",2014,0.0822976769539321,0.75254561602097,0.24745438397903
"Azamgarh",2014,-0.00788081490612006,0.47243770291208,0.52756229708792
"Baghpat",2014,-0.059771915898098,0.323736156964693,0.676263843035307
"Bahraich",2014,0.139447125661644,0.89343162390559,0.10656837609441
"Ballia",2014,0.022374736946921,0.569788363720338,0.430211636279662
"Balrampur",2014,0.0507030730982825,0.642883194834574,0.357116805165426
"Banda",2014,0.129377722725191,0.86260372100252,0.13739627899748
"Barabanki",2014,-0.121700132373923,0.154621891111868,0.845378108888132
"Bareilly",2014,0.0873797272615393,0.806199997569149,0.193800002430851
"Basti",2014,-0.0549652561912301,0.336175238829787,0.663824761170213
"Bijnor",2014,-0.0793329052028502,0.2548006595718,0.7451993404282
"Budaun",2014,0.0351195653085146,0.6282435717954,0.3717564282046
"Bulandshahr",2014,0.0274819450585449,0.600425516430871,0.399574483569129
"Chandauli",2014,0.0345907039402066,0.604380303139385,0.395619696860615
"Chitrakoot",2014,0.13418759403676,0.84649881401595,0.15350118598405
"Deoria",2014,0.0170032053657323,0.555386603658747,0.444613396341253
"Etah",2014,0.0842576097086316,0.768527883306728,0.231472116693272
"Etawah",2014,-0.0397178069108454,0.367826631923084,0.632173368076916
"Faizabad",2014,0.0935058878031306,0.772195240533232,0.227804759466768
"Farrukhabad",2014,0.0794459494448983,0.751208490524714,0.248791509475286
"Fatehpur",2014,0.0246868859175203,0.585817805637944,0.414182194362056
"Firozabad",2014,-0.0345843232397696,0.371220514697849,0.628779485302151
"Gautam Buddha Nagar",2014,0.127890071920814,0.85389463555918,0.14610536444082
"Ghaziabad",2014,-0.0533882363822615,0.306588313641503,0.693411686358497
"Ghazipur",2014,0.0213777100233299,0.569718558304398,0.430281441695602
"Gonda",2014,-0.110877454361836,0.17358835582993,0.82641164417007
"Gorakhpur",2014,0.204320131587305,0.968690363592586,0.0313096364074136
"Hamirpur",2014,0.134962868350991,0.85326623769465,0.14673376230535
"Hardoi",2014,-0.0717286397723382,0.260598387963392,0.739401612036608
"Hathras",2014,-0.0524025845835606,0.334379744039681,0.665620255960319
"Jalaun",2014,-0.0734751119297843,0.266204727071287,0.733795272928713
"Jaunpur",2014,-0.0122184526740554,0.454846491074035,0.545153508925965
"Jhansi",2014,0.0482818076180198,0.655776723595977,0.344223276404023
"Jyotiba Phule Nagar",2014,0.066110908839609,0.696222232213017,0.303777767786983
"Kannauj",2014,0.0493742299531964,0.657469723919299,0.342530276080701
"Kanpur Dehat",2014,-0.0273403102012232,0.406063909148629,0.593936090851371
"Kanpur Nagar",2014,-0.0121934069004746,0.450450029644695,0.549549970355305
"Kaushambi",2014,0.0179027816517743,0.556905440889328,0.443094559110672
"Kheri",2014,-0.157157242480153,0.0670416207566604,0.93295837924334
"Kushinagar",2014,0.0551267620944283,0.674212289183304,0.325787710816696
"Lalitpur",2014,0.0157244241079988,0.54480778059918,0.45519221940082
"Lucknow",2014,-0.101495464221404,0.168200803621092,0.831799196378908
"Mahoba",2014,-0.0185085016770198,0.443868427777149,0.556131572222851
"Mahrajganj",2014,0.127411590121728,0.839368989761082,0.160631010238918
"Mainpuri",2014,-0.0768434647343443,0.248876594229126,0.751123405770874
"Mathura",2014,0.149262839397414,0.905196364035083,0.0948036359649169
"Mau",2014,0.0323491849041472,0.595029463425068,0.404970536574932
"Meerut",2014,0.125911273240078,0.872879666038197,0.127120333961803
"Mirzapur",2014,0.00120212676527015,0.503048961428119,0.496951038571881
"Moradabad",2014,0.115157121800692,0.860763844230066,0.139236155769934
"Muzaffarnagar",2014,-0.0397506134725699,0.365016115216201,0.634983884783799
"Pilibhit",2014,-0.121656253688565,0.155131913115105,0.844868086884895
"Pratapgarh",2014,-0.175437697013244,0.0735949498094937,0.926405050190506
"Rae Bareli",2014,-0.0490443539221038,0.341784423046694,0.658215576953306
"Rampur",2014,-0.0654149575851563,0.303283479634675,0.696716520365325
"Saharanpur",2014,-0.016049728445995,0.446611034307653,0.553388965692347
"Sant Kabir Nagar",2014,0.0281317279768146,0.579510806479194,0.420489193520806
"Sant Ravidas Nagar Bhadohi",2014,0.168236353412153,0.897320523779042,0.102679476220958
"Shahjahanpur",2014,0.0462702636018212,0.669709895877646,0.330290104122354
"Shrawasti",2014,-0.0138140740967472,0.459520379631732,0.540479620368268
"Siddharthnagar",2014,0.0690840719755409,0.700208100274356,0.299791899725644
"Sitapur",2014,-0.278179730323108,0.00392144289231777,0.996078557107682
"Sonbhadra",2014,-0.159592041346041,0.11866493101013,0.88133506898987
"Sultanpur",2014,-0.0594583889441127,0.316647922006782,0.683352077993218
"Unnao",2014,-0.208451212243143,0.0331775435139182,0.966822456486082
"Varanasi",2014,0.0479421356885293,0.662008609070687,0.337991390929313
